timestamp,source_ip,dest_ip,bytes_sent,status_code,protocol
2026-01-21 18:14:25,122.70.118.168,192.168.1.1,16315,200,HTTP
2026-01-27 02:13:29,135.64.111.44,192.168.1.1,4004,500,TCP
2026-02-01 15:39:47,11.246.24.171,192.168.1.1,9752,200,UDP
2026-01-31 14:45:09,57.161.20.134,192.168.1.1,15030,500,UDP
2026-01-11 05:25:20,201.168.121.172,192.168.1.1,14292,404,TCP
2026-02-03 23:15:01,203.144.203.225,192.168.1.1,7722,200,TCP
2026-02-02 23:29:54,215.142.20.242,192.168.1.1,15904,200,TCP
2026-02-02 11:46:59,203.144.203.225,192.168.1.1,5847,200,UDP
2026-01-19 11:41:01,218.120.36.240,192.168.1.1,13307,200,TCP
2026-01-13 03:08:17,165.11.235.116,192.168.1.1,7330,500,HTTP
2026-01-16 16:36:31,136.219.184.203,192.168.1.1,13212,200,UDP
2026-01-09 17:13:26,212.216.45.115,192.168.1.1,5797,200,UDP
2026-01-27 12:05:15,52.193.76.175,192.168.1.1,4536,500,HTTP
2026-01-16 01:21:18,135.64.111.44,192.168.1.1,1040,200,TCP
2026-01-14 09:36:39,208.232.75.72,192.168.1.1,10983,200,HTTP
2026-01-15 05:23:02,186.182.154.1,192.168.1.1,12188,200,TCP
2026-01-30 14:41:05,222.56.120.233,192.168.1.1,7870,404,UDP
2026-01-26 20:38:25,37.250.250.45,192.168.1.1,1310,500,TCP
2026-01-04 18:50:13,11.246.24.171,192.168.1.1,1619,500,HTTP
2026-02-02 06:56:19,210.66.87.182,192.168.1.1,2894,200,HTTP
2026-01-14 15:08:21,70.4.78.250,192.168.1.1,539,500,TCP
2026-01-10 03:26:10,64.40.66.44,192.168.1.1,9433,500,UDP
2026-01-30 14:42:55,152.242.189.5,192.168.1.1,4373,404,TCP
2026-01-14 12:31:14,135.64.111.44,192.168.1.1,1858,200,HTTP
2026-01-12 21:04:00,152.53.244.35,192.168.1.1,5621,200,TCP
2026-01-02 05:26:59,201.168.121.172,192.168.1.1,10689,200,TCP
2026-01-01 22:41:42,122.70.118.168,192.168.1.1,2035,200,TCP
2026-01-18 19:13:36,69.140.231.251,192.168.1.1,2452,404,TCP
2026-02-03 19:25:45,64.40.66.44,192.168.1.1,5476,500,UDP
2026-01-05 10:12:14,138.253.155.215,192.168.1.1,6381,200,UDP
2026-01-19 02:22:14,152.242.189.5,192.168.1.1,9789,200,TCP
2026-02-04 07:14:39,139.66.20.198,192.168.1.1,11509,200,HTTP
2026-01-30 03:36:25,208.232.75.72,192.168.1.1,7302,200,HTTP
2026-01-31 10:35:36,180.7.94.63,192.168.1.1,10238,200,HTTP
2026-02-05 06:54:19,11.246.24.171,192.168.1.1,4885,404,TCP
2026-01-13 20:38:14,142.159.111.131,192.168.1.1,18650,404,UDP
2026-01-16 19:59:04,64.40.66.44,192.168.1.1,10161,500,TCP
2026-01-12 11:56:11,195.223.96.127,192.168.1.1,4036,500,HTTP
2026-01-02 09:45:40,217.68.220.151,192.168.1.1,17802,200,UDP
2026-01-18 19:06:16,11.245.117.181,192.168.1.1,10767,200,UDP
2026-02-01 22:02:13,11.246.24.171,192.168.1.1,4437,500,TCP
2026-01-16 17:09:58,152.242.189.5,192.168.1.1,17199,404,TCP
2026-01-16 05:10:24,193.88.84.40,192.168.1.1,17912,500,TCP
2026-01-23 05:22:10,222.56.120.233,192.168.1.1,16489,200,TCP
2026-01-03 03:01:07,138.253.155.215,192.168.1.1,15385,500,UDP
2026-01-25 09:34:51,57.161.20.134,192.168.1.1,13723,200,HTTP
2026-01-20 10:08:23,152.228.86.46,192.168.1.1,3193,200,TCP
2026-01-31 09:02:06,203.144.203.225,192.168.1.1,8807,500,UDP
2026-01-18 09:01:09,69.140.231.251,192.168.1.1,7132,200,HTTP
2026-01-10 23:20:09,208.232.75.72,192.168.1.1,1969,500,UDP
2026-01-23 08:01:20,11.246.24.171,192.168.1.1,4176,200,UDP
2026-01-02 21:25:11,222.56.120.233,192.168.1.1,18539,200,HTTP
2026-01-22 04:28:51,156.223.141.112,192.168.1.1,12326,500,UDP
2026-01-28 03:25:11,11.246.24.171,192.168.1.1,5023,404,HTTP
2026-01-28 20:32:41,142.159.111.131,192.168.1.1,6273,200,UDP
2026-01-09 22:41:30,40.56.220.25,192.168.1.1,14410,200,UDP
2026-01-29 14:56:37,209.3.222.62,192.168.1.1,360,200,HTTP
2026-01-17 15:13:39,88.201.232.124,192.168.1.1,823,200,TCP
2026-01-28 12:50:46,217.68.220.151,192.168.1.1,1612,200,UDP
2026-01-31 08:33:24,11.246.24.171,192.168.1.1,5250,404,UDP
2026-01-29 07:33:25,193.88.84.40,192.168.1.1,8635,200,HTTP
2026-01-08 02:55:37,88.201.232.124,192.168.1.1,14303,500,UDP
2026-01-05 06:45:19,70.4.78.250,192.168.1.1,3545,200,HTTP
2026-01-02 13:17:27,69.233.234.189,192.168.1.1,473,200,TCP
2026-01-01 18:42:56,222.56.120.233,192.168.1.1,10161,200,HTTP
2026-02-03 01:06:24,212.53.135.116,192.168.1.1,1294,200,UDP
2026-02-04 00:54:54,212.216.45.115,192.168.1.1,1213,200,HTTP
2026-01-03 23:39:18,122.70.118.168,192.168.1.1,8308,500,TCP
2026-01-17 04:36:53,186.182.154.1,192.168.1.1,16137,404,UDP
2026-01-16 15:11:43,212.216.45.115,192.168.1.1,8285,500,TCP
2026-02-05 08:53:02,203.144.203.225,192.168.1.1,3613,500,UDP
2026-01-11 09:33:07,208.232.75.72,192.168.1.1,2332,200,HTTP
2026-02-05 19:31:57,210.66.87.182,192.168.1.1,8863,404,UDP
2026-01-04 22:12:04,186.182.154.1,192.168.1.1,11219,200,TCP
2026-01-24 15:41:44,220.115.239.37,192.168.1.1,297,404,TCP
2026-01-13 06:54:44,88.201.232.124,192.168.1.1,12099,200,TCP
2026-01-16 04:15:33,165.11.235.116,192.168.1.1,12886,200,HTTP
2026-01-06 13:07:28,193.49.167.177,192.168.1.1,788,200,HTTP
2026-01-03 07:29:41,217.68.220.151,192.168.1.1,11663,200,TCP
2026-01-10 07:48:05,217.68.220.151,192.168.1.1,5394,500,HTTP
2026-01-02 01:15:56,210.66.87.182,192.168.1.1,14351,500,HTTP
2026-01-26 04:55:15,220.115.239.37,192.168.1.1,6512,200,HTTP
2026-01-09 23:23:15,64.40.66.44,192.168.1.1,10055,200,TCP
2026-02-02 14:10:46,210.66.87.182,192.168.1.1,6797,200,UDP
2026-01-31 19:06:29,11.245.117.181,192.168.1.1,2200,200,HTTP
2026-01-05 13:45:42,209.176.137.37,192.168.1.1,16801,200,UDP
2026-01-23 10:52:12,220.115.239.37,192.168.1.1,12825,404,UDP
2026-01-08 09:55:58,210.73.235.114,192.168.1.1,13621,404,HTTP
2026-01-17 01:33:45,139.66.20.198,192.168.1.1,2513,500,HTTP
2026-01-09 05:18:16,195.223.96.127,192.168.1.1,9673,500,HTTP
2026-01-04 12:07:47,142.159.111.131,192.168.1.1,10057,200,TCP
2026-01-09 15:53:48,195.223.96.127,192.168.1.1,11730,200,HTTP
2026-01-30 19:06:12,122.70.118.168,192.168.1.1,8377,500,HTTP
2026-01-05 05:52:16,40.56.220.25,192.168.1.1,7441,200,HTTP
2026-01-13 09:54:29,217.68.220.151,192.168.1.1,16011,500,HTTP
2026-01-31 09:33:18,37.250.250.45,192.168.1.1,6955,200,HTTP
2026-01-11 00:31:03,74.73.148.244,192.168.1.1,8934,200,TCP
2026-01-13 03:23:59,193.88.84.40,192.168.1.1,8494,200,HTTP
2026-01-15 00:43:32,70.4.78.250,192.168.1.1,11330,200,TCP
2026-01-09 10:04:51,52.193.76.175,192.168.1.1,19491,404,TCP
2026-01-28 06:17:05,193.49.167.177,192.168.1.1,11833,200,HTTP
2026-01-10 13:19:57,212.53.135.116,192.168.1.1,13153,500,UDP
2026-01-01 21:58:55,152.242.189.5,192.168.1.1,1068,404,UDP
2026-01-05 03:30:31,165.11.235.116,192.168.1.1,9859,200,HTTP
2026-01-13 02:18:12,69.233.234.189,192.168.1.1,18341,200,TCP
2026-01-16 07:41:43,165.11.235.116,192.168.1.1,4054,200,HTTP
2026-01-15 18:11:49,212.53.135.116,192.168.1.1,9267,200,TCP
2026-01-15 06:53:28,222.56.120.233,192.168.1.1,14534,200,UDP
2026-01-26 17:24:53,156.223.141.112,192.168.1.1,2058,500,HTTP
2026-01-05 10:29:27,37.250.250.45,192.168.1.1,4080,404,HTTP
2026-01-14 15:31:05,152.53.244.35,192.168.1.1,15500,500,HTTP
2026-02-01 02:43:29,152.53.244.35,192.168.1.1,3388,200,TCP
2026-01-12 18:32:36,11.245.117.181,192.168.1.1,16802,404,TCP
2026-02-04 04:46:14,64.40.66.44,192.168.1.1,665,404,HTTP
2026-01-10 12:24:54,201.197.220.66,192.168.1.1,992,404,TCP
2026-01-26 23:31:01,212.216.45.115,192.168.1.1,12132,200,HTTP
2026-01-18 18:30:38,201.168.121.172,192.168.1.1,15207,200,HTTP
2026-01-11 10:35:13,220.28.25.10,192.168.1.1,4876,200,UDP
2026-01-18 10:29:26,193.49.167.177,192.168.1.1,19688,500,TCP
2026-01-09 00:24:35,52.193.76.175,192.168.1.1,14395,200,TCP
2026-02-02 12:15:59,11.246.24.171,192.168.1.1,14229,200,HTTP
2026-01-19 06:37:15,208.232.75.72,192.168.1.1,5789,500,UDP
2026-01-23 16:05:45,156.223.141.112,192.168.1.1,19545,200,HTTP
2026-01-24 23:30:28,215.142.20.242,192.168.1.1,16869,200,TCP
2026-01-27 17:54:57,152.53.244.35,192.168.1.1,14648,200,TCP
2026-01-17 16:04:34,138.253.155.215,192.168.1.1,16001,200,UDP
2026-01-08 02:49:16,138.253.155.215,192.168.1.1,18091,500,HTTP
2026-01-30 19:48:09,52.193.76.175,192.168.1.1,12274,200,UDP
2026-02-03 01:10:00,195.223.96.127,192.168.1.1,4514,200,HTTP
2026-01-19 22:56:29,69.140.231.251,192.168.1.1,12504,200,HTTP
2026-02-01 14:51:47,220.115.239.37,192.168.1.1,14076,500,TCP
2026-01-09 11:48:21,180.7.94.63,192.168.1.1,6642,200,UDP
2026-01-20 18:30:13,88.201.232.124,192.168.1.1,1222,200,HTTP
2026-01-15 23:08:08,152.228.86.46,192.168.1.1,18806,404,TCP
2026-01-25 19:11:57,74.73.148.244,192.168.1.1,15083,404,TCP
2026-01-10 15:46:49,165.11.235.116,192.168.1.1,2357,200,TCP
2026-01-03 16:29:04,64.40.66.44,192.168.1.1,2387,404,UDP
2026-01-22 02:56:41,165.11.235.116,192.168.1.1,12407,200,TCP
2026-01-14 11:26:56,186.182.154.1,192.168.1.1,14592,200,HTTP
2026-01-09 19:09:55,210.73.235.114,192.168.1.1,3778,200,TCP
2026-01-15 18:10:06,52.193.76.175,192.168.1.1,7481,200,TCP
2026-01-17 20:00:19,210.66.87.182,192.168.1.1,13404,404,TCP
2026-01-13 09:48:23,50.82.209.117,192.168.1.1,17621,500,TCP
2026-01-03 05:09:35,217.68.220.151,192.168.1.1,17898,404,UDP
2026-01-06 22:34:17,212.53.135.116,192.168.1.1,1624,200,HTTP
2026-01-21 04:10:00,222.179.50.229,192.168.1.1,4192,200,HTTP
2026-01-10 19:56:50,210.66.87.182,192.168.1.1,11560,200,HTTP
2026-01-10 16:04:36,209.176.137.37,192.168.1.1,770,500,TCP
2026-02-05 01:15:52,142.159.111.131,192.168.1.1,11106,500,UDP
2026-01-29 19:39:35,215.142.20.242,192.168.1.1,11771,500,TCP
2026-01-08 05:37:57,50.82.209.117,192.168.1.1,3669,500,HTTP
2026-01-28 16:02:25,152.228.86.46,192.168.1.1,14751,404,UDP
2026-01-12 10:34:22,135.64.111.44,192.168.1.1,9864,404,UDP
2026-01-23 06:44:20,152.53.244.35,192.168.1.1,5132,200,UDP
2026-01-16 06:51:21,173.194.122.178,192.168.1.1,5545,404,UDP
2026-01-16 02:48:36,69.140.231.251,192.168.1.1,524,500,HTTP
2026-01-01 10:22:08,40.56.220.25,192.168.1.1,19331,200,UDP
2026-01-24 23:44:07,220.28.25.10,192.168.1.1,19532,200,TCP
2026-01-02 01:34:37,74.73.148.244,192.168.1.1,19406,500,HTTP
2026-01-03 13:59:38,220.115.239.37,192.168.1.1,12712,200,HTTP
2026-01-16 07:59:07,69.140.231.251,192.168.1.1,5453,500,HTTP
2026-01-29 23:52:58,220.115.239.37,192.168.1.1,14495,200,UDP
2026-01-07 09:45:44,186.182.154.1,192.168.1.1,17200,404,TCP
2026-02-04 12:47:55,135.64.111.44,192.168.1.1,12903,404,TCP
2026-02-03 18:43:14,220.28.25.10,192.168.1.1,12131,200,HTTP
2026-01-04 04:42:51,136.219.184.203,192.168.1.1,9293,200,UDP
2026-01-27 14:49:35,50.82.209.117,192.168.1.1,19227,500,TCP
2026-02-03 08:22:53,11.246.24.171,192.168.1.1,12484,200,HTTP
2026-02-02 22:28:23,210.73.235.114,192.168.1.1,2374,200,HTTP
2026-01-23 20:05:59,220.115.239.37,192.168.1.1,12625,200,UDP
2026-01-17 06:05:38,209.3.222.62,192.168.1.1,18669,200,TCP
2026-01-12 13:52:19,152.228.86.46,192.168.1.1,18927,404,UDP
2026-01-12 18:50:12,210.73.235.114,192.168.1.1,1590,200,HTTP
2026-01-05 21:21:35,64.40.66.44,192.168.1.1,19159,404,HTTP
2026-01-27 16:05:11,209.176.137.37,192.168.1.1,872,404,TCP
2026-01-17 03:34:56,152.228.86.46,192.168.1.1,19764,200,TCP
2026-01-10 05:43:32,156.223.141.112,192.168.1.1,15856,200,HTTP
2026-01-08 10:06:45,88.201.232.124,192.168.1.1,703,200,TCP
2026-01-23 13:56:38,152.53.244.35,192.168.1.1,19288,500,UDP
2026-01-08 17:04:02,212.53.135.116,192.168.1.1,19407,200,UDP
2026-01-11 01:46:14,212.53.135.116,192.168.1.1,3299,200,TCP
2026-01-14 10:31:52,198.128.47.174,192.168.1.1,9586,404,HTTP
2026-02-05 09:51:40,135.64.111.44,192.168.1.1,11028,200,UDP
2026-01-08 12:19:30,165.11.235.116,192.168.1.1,17017,404,UDP
2026-01-24 10:22:58,209.3.222.62,192.168.1.1,12080,500,UDP
2026-01-03 14:49:41,37.250.250.45,192.168.1.1,11074,404,UDP
2026-01-06 14:41:13,142.159.111.131,192.168.1.1,11338,200,TCP
2026-01-12 20:45:10,193.88.84.40,192.168.1.1,15833,200,TCP
2026-02-04 07:50:06,86.52.26.4,192.168.1.1,11883,404,UDP
2026-01-17 00:23:16,180.7.94.63,192.168.1.1,6155,200,HTTP
2026-01-18 22:47:33,203.144.203.225,192.168.1.1,10169,200,TCP
2026-01-08 04:15:15,193.88.84.40,192.168.1.1,4634,200,UDP
2026-01-31 14:37:30,138.253.155.215,192.168.1.1,15573,500,HTTP
2026-01-26 19:13:42,212.216.45.115,192.168.1.1,1442,200,UDP
2026-02-01 06:12:06,152.228.86.46,192.168.1.1,7802,200,TCP
2026-01-15 13:54:36,209.176.137.37,192.168.1.1,11328,200,HTTP
2026-01-13 21:39:32,136.219.184.203,192.168.1.1,4878,200,HTTP
2026-01-04 07:54:20,180.7.94.63,192.168.1.1,6554,200,HTTP
2026-02-01 12:05:40,152.228.86.46,192.168.1.1,7308,200,HTTP
2026-01-08 13:42:14,135.64.111.44,192.168.1.1,10326,200,HTTP
2026-01-23 14:04:49,212.53.135.116,192.168.1.1,15807,500,HTTP
2026-02-02 15:04:15,186.182.154.1,192.168.1.1,2433,200,UDP
2026-01-09 01:27:05,215.142.20.242,192.168.1.1,5559,200,UDP
2026-01-24 06:51:09,210.66.87.182,192.168.1.1,3418,200,HTTP
2026-01-15 14:08:37,209.3.222.62,192.168.1.1,16976,200,TCP
2026-01-09 13:03:06,69.233.234.189,192.168.1.1,3742,500,TCP
2026-02-01 08:31:56,198.128.47.174,192.168.1.1,3904,500,TCP
2026-01-19 14:32:25,152.228.86.46,192.168.1.1,16557,404,HTTP
2026-01-31 22:52:38,180.7.94.63,192.168.1.1,10277,200,TCP
2026-01-20 01:10:46,122.70.118.168,192.168.1.1,8580,200,UDP
2026-01-25 12:24:38,210.66.87.182,192.168.1.1,2100,200,HTTP
2026-01-29 06:25:50,212.53.135.116,192.168.1.1,10362,200,UDP
2026-01-06 02:57:03,122.70.118.168,192.168.1.1,10524,500,UDP
2026-02-03 01:33:09,180.7.94.63,192.168.1.1,6826,200,HTTP
2026-01-31 15:30:55,209.176.137.37,192.168.1.1,5745,500,TCP
2026-01-07 20:33:33,152.242.189.5,192.168.1.1,4457,200,UDP
2026-01-11 23:56:05,26.8.188.202,192.168.1.1,2141,404,UDP
2026-01-16 09:03:10,212.216.45.115,192.168.1.1,1012,200,HTTP
2026-01-01 08:38:39,152.53.244.35,192.168.1.1,12896,200,TCP
2026-01-04 06:54:54,152.228.86.46,192.168.1.1,10621,500,HTTP
2026-01-12 06:54:49,52.193.76.175,192.168.1.1,656,404,UDP
2026-02-01 04:24:09,218.120.36.240,192.168.1.1,16851,200,TCP
2026-01-11 03:46:29,186.182.154.1,192.168.1.1,9982,500,UDP
2026-01-04 13:55:06,122.70.118.168,192.168.1.1,10701,500,TCP
2026-01-14 19:19:18,222.56.120.233,192.168.1.1,518,404,UDP
2026-01-04 04:18:50,136.219.184.203,192.168.1.1,9532,200,TCP
2026-01-10 18:22:53,210.73.235.114,192.168.1.1,6189,404,TCP
2026-01-03 17:35:31,37.250.250.45,192.168.1.1,14332,200,TCP
2026-01-26 09:18:59,203.144.203.225,192.168.1.1,3426,200,HTTP
2026-01-29 19:23:14,142.159.111.131,192.168.1.1,16813,404,TCP
2026-01-05 10:35:35,50.82.209.117,192.168.1.1,1827,500,HTTP
2026-01-22 00:32:32,212.216.45.115,192.168.1.1,5058,404,UDP
2026-01-17 01:48:08,209.3.222.62,192.168.1.1,19243,500,HTTP
2026-01-10 18:53:42,11.246.24.171,192.168.1.1,5313,500,HTTP
2026-01-16 18:46:09,88.201.232.124,192.168.1.1,7463,500,HTTP
2026-01-03 06:39:46,220.115.239.37,192.168.1.1,7491,200,TCP
2026-01-11 07:16:12,11.245.117.181,192.168.1.1,3894,500,UDP
2026-01-14 11:00:55,138.253.155.215,192.168.1.1,10704,500,TCP
2026-01-16 15:42:33,26.8.188.202,192.168.1.1,13880,200,HTTP
2026-01-15 18:46:48,208.232.75.72,192.168.1.1,1254,404,UDP
2026-02-03 21:38:02,69.140.231.251,192.168.1.1,18657,200,TCP
2026-01-25 16:55:18,37.250.250.45,192.168.1.1,6348,500,HTTP
2026-01-28 19:33:40,220.115.239.37,192.168.1.1,9096,200,TCP
2026-02-03 11:09:00,193.88.84.40,192.168.1.1,17361,500,TCP
2026-01-30 17:33:37,186.182.154.1,192.168.1.1,4417,500,UDP
2026-01-26 12:44:46,64.40.66.44,192.168.1.1,14825,500,TCP
2026-01-20 22:14:00,220.115.239.37,192.168.1.1,11551,200,UDP
2026-01-12 20:56:39,217.68.220.151,192.168.1.1,7754,200,TCP
2026-01-25 09:37:02,195.223.96.127,192.168.1.1,1447,200,UDP
2026-01-25 03:37:31,208.232.75.72,192.168.1.1,2590,200,TCP
2026-01-08 13:50:44,180.7.94.63,192.168.1.1,10295,404,HTTP
2026-01-16 00:38:08,122.70.118.168,192.168.1.1,4473,500,HTTP
2026-01-13 13:55:36,209.3.222.62,192.168.1.1,1699,500,TCP
2026-01-27 22:08:44,208.232.75.72,192.168.1.1,19715,200,UDP
2026-01-21 06:43:56,70.4.78.250,192.168.1.1,3619,404,HTTP
2026-02-01 10:55:14,11.246.24.171,192.168.1.1,5234,200,TCP
2026-01-28 20:25:33,210.73.235.114,192.168.1.1,18374,500,HTTP
2026-01-06 15:27:59,88.201.232.124,192.168.1.1,6343,200,TCP
2026-01-12 11:30:11,201.197.220.66,192.168.1.1,538,200,UDP
2026-02-02 21:53:29,88.201.232.124,192.168.1.1,18945,404,HTTP
2026-01-05 01:59:45,122.70.118.168,192.168.1.1,19183,200,TCP
2026-01-28 01:05:24,122.70.118.168,192.168.1.1,13781,500,UDP
2026-01-19 17:37:21,217.68.220.151,192.168.1.1,13616,404,HTTP
2026-02-05 05:43:46,212.53.135.116,192.168.1.1,4381,200,TCP
2026-01-24 03:20:30,209.176.137.37,192.168.1.1,12388,200,UDP
2026-01-17 06:51:11,210.73.235.114,192.168.1.1,14268,200,UDP
2026-01-03 20:02:20,209.176.137.37,192.168.1.1,7330,200,TCP
2026-01-25 23:02:51,64.40.66.44,192.168.1.1,8671,200,HTTP
2026-01-18 17:00:16,136.219.184.203,192.168.1.1,7438,500,HTTP
2026-01-15 03:12:06,217.68.220.151,192.168.1.1,3469,200,UDP
2026-01-30 08:57:13,203.144.203.225,192.168.1.1,9113,404,UDP
2026-01-08 04:33:39,88.201.232.124,192.168.1.1,8710,500,HTTP
2026-02-01 17:35:50,217.68.220.151,192.168.1.1,17274,404,UDP
2026-01-14 17:00:02,173.194.122.178,192.168.1.1,19353,404,HTTP
2026-01-10 20:19:10,88.201.232.124,192.168.1.1,7026,200,TCP
2026-01-18 09:33:04,212.216.45.115,192.168.1.1,4054,404,HTTP
2026-01-06 19:39:19,210.66.87.182,192.168.1.1,5805,200,TCP
2026-01-05 16:03:07,136.219.184.203,192.168.1.1,2579,500,UDP
2026-02-01 19:24:31,220.28.25.10,192.168.1.1,16512,200,HTTP
2026-01-06 04:28:03,88.201.232.124,192.168.1.1,949,404,TCP
2026-01-02 14:29:53,142.159.111.131,192.168.1.1,10072,200,HTTP
2026-01-18 08:48:16,70.4.78.250,192.168.1.1,19181,404,HTTP
2026-01-01 06:34:01,217.68.220.151,192.168.1.1,14468,500,UDP
2026-01-29 17:09:34,139.66.20.198,192.168.1.1,11665,404,UDP
2026-01-14 02:36:48,11.246.24.171,192.168.1.1,10753,500,TCP
2026-01-30 08:03:40,37.250.250.45,192.168.1.1,10560,500,TCP
2026-02-03 22:26:33,57.161.20.134,192.168.1.1,3225,200,UDP
2026-01-20 18:45:22,208.232.75.72,192.168.1.1,19298,200,HTTP
2026-01-01 12:54:03,215.142.20.242,192.168.1.1,12181,500,HTTP
2026-01-07 18:14:25,210.73.235.114,192.168.1.1,11530,500,HTTP
2026-01-13 06:04:23,37.250.250.45,192.168.1.1,14337,200,TCP
2026-01-15 07:32:30,152.53.244.35,192.168.1.1,19156,200,HTTP
2026-01-02 11:56:33,203.144.203.225,192.168.1.1,18432,200,TCP
2026-01-22 14:22:24,193.88.84.40,192.168.1.1,10271,404,TCP
2026-01-08 19:08:12,198.128.47.174,192.168.1.1,10332,200,HTTP
2026-01-17 15:18:14,201.197.220.66,192.168.1.1,16010,500,HTTP
2026-01-23 18:00:03,208.232.75.72,192.168.1.1,13331,200,HTTP
2026-02-03 08:09:50,69.233.234.189,192.168.1.1,9608,200,UDP
2026-01-09 14:18:08,208.232.75.72,192.168.1.1,12072,200,HTTP
2026-02-02 10:54:45,209.176.137.37,192.168.1.1,16829,200,UDP
2026-02-04 00:34:13,136.219.184.203,192.168.1.1,6490,404,HTTP
2026-02-02 12:57:39,136.219.184.203,192.168.1.1,4817,200,HTTP
2026-01-09 17:41:27,152.53.244.35,192.168.1.1,228,200,UDP
2026-01-28 02:38:17,26.8.188.202,192.168.1.1,6703,200,UDP
2026-02-05 19:39:48,195.223.96.127,192.168.1.1,19418,200,HTTP
2026-01-13 07:59:55,215.142.20.242,192.168.1.1,2435,200,UDP
2026-01-22 03:38:13,57.161.20.134,192.168.1.1,17704,200,UDP
2026-01-12 15:41:20,156.223.141.112,192.168.1.1,16279,200,HTTP
2026-02-03 16:07:04,217.68.220.151,192.168.1.1,1735,200,TCP
2026-01-18 11:14:46,156.223.141.112,192.168.1.1,2822,404,TCP
2026-01-15 10:31:45,138.253.155.215,192.168.1.1,14189,200,TCP
2026-01-17 16:45:36,180.7.94.63,192.168.1.1,19617,200,HTTP
2026-01-23 01:15:42,173.194.122.178,192.168.1.1,17465,404,TCP
2026-02-03 22:05:10,135.64.111.44,192.168.1.1,15117,200,TCP
2026-01-16 15:38:28,86.52.26.4,192.168.1.1,19566,200,HTTP
2026-01-05 03:01:14,74.73.148.244,192.168.1.1,6877,500,TCP
2026-01-09 19:20:57,70.4.78.250,192.168.1.1,9677,200,HTTP
2026-01-26 09:13:38,69.140.231.251,192.168.1.1,1196,404,HTTP
2026-02-02 13:08:56,152.53.244.35,192.168.1.1,7999,200,HTTP
2026-01-17 01:53:53,173.194.122.178,192.168.1.1,8440,500,TCP
2026-01-27 09:58:27,165.11.235.116,192.168.1.1,6677,500,HTTP
2026-02-02 12:49:42,220.28.25.10,192.168.1.1,8740,200,UDP
2026-02-02 15:16:08,69.233.234.189,192.168.1.1,17646,200,UDP
2026-01-09 15:44:25,74.73.148.244,192.168.1.1,13326,200,UDP
2026-01-08 06:41:30,70.4.78.250,192.168.1.1,10361,200,TCP
2026-01-11 01:37:50,165.11.235.116,192.168.1.1,9589,500,UDP
2026-01-19 04:38:21,186.182.154.1,192.168.1.1,16849,200,HTTP
2026-01-09 01:28:38,139.66.20.198,192.168.1.1,16805,500,UDP
2026-01-03 18:52:50,222.56.120.233,192.168.1.1,10398,200,TCP
2026-01-24 07:04:23,70.4.78.250,192.168.1.1,8024,200,UDP
2026-01-02 06:41:05,186.182.154.1,192.168.1.1,19454,200,TCP
2026-01-27 00:27:27,135.64.111.44,192.168.1.1,8867,200,HTTP
2026-01-27 01:44:11,218.120.36.240,192.168.1.1,13030,200,UDP
2026-01-18 10:24:23,156.223.141.112,192.168.1.1,14596,200,UDP
2026-01-21 18:08:34,52.193.76.175,192.168.1.1,8199,404,HTTP
2026-01-21 23:35:14,186.182.154.1,192.168.1.1,966,200,HTTP
2026-01-30 13:26:31,26.8.188.202,192.168.1.1,6657,200,UDP
2026-02-01 22:40:14,186.182.154.1,192.168.1.1,825,200,UDP
2026-01-24 22:35:22,11.245.117.181,192.168.1.1,2520,500,TCP
2026-01-05 06:02:39,210.66.87.182,192.168.1.1,18614,500,UDP
2026-01-12 01:06:42,218.120.36.240,192.168.1.1,19958,200,TCP
2026-01-05 08:08:40,209.176.137.37,192.168.1.1,18024,200,UDP
2026-01-22 22:13:16,136.219.184.203,192.168.1.1,5176,500,TCP
2026-01-29 06:39:39,173.194.122.178,192.168.1.1,8942,500,TCP
2026-01-16 12:39:39,26.8.188.202,192.168.1.1,11707,404,UDP
2026-01-31 07:46:00,11.246.24.171,192.168.1.1,16979,404,TCP
2026-02-03 13:04:34,139.66.20.198,192.168.1.1,14043,200,TCP
2026-01-17 04:17:59,69.140.231.251,192.168.1.1,11162,200,UDP
2026-02-05 19:04:12,57.161.20.134,192.168.1.1,2393,200,HTTP
2026-01-10 09:57:21,74.73.148.244,192.168.1.1,8133,200,HTTP
2026-01-10 05:15:02,201.197.220.66,192.168.1.1,1383,200,HTTP
2026-01-15 02:39:10,165.11.235.116,192.168.1.1,15519,500,TCP
2026-01-10 11:52:29,165.11.235.116,192.168.1.1,16723,500,UDP
2026-01-01 17:49:45,40.56.220.25,192.168.1.1,16859,500,HTTP
2026-01-08 06:12:27,173.194.122.178,192.168.1.1,13395,200,TCP
2026-01-02 19:49:15,11.246.24.171,192.168.1.1,14864,500,TCP
2026-01-10 16:27:12,139.66.20.198,192.168.1.1,14975,200,HTTP
2026-01-05 04:34:37,193.49.167.177,192.168.1.1,2672,404,UDP
2026-01-25 08:27:29,152.242.189.5,192.168.1.1,7373,200,TCP
2026-01-02 13:53:56,193.88.84.40,192.168.1.1,10571,404,UDP
2026-01-31 04:28:15,57.161.20.134,192.168.1.1,10317,404,TCP
2026-01-04 05:50:19,201.197.220.66,192.168.1.1,18993,500,UDP
2026-01-07 12:34:31,64.40.66.44,192.168.1.1,9237,200,UDP
2026-01-22 16:53:32,69.140.231.251,192.168.1.1,12071,404,UDP
